step,seed2,seed1,seed0
0,3,10.1999998092651,15.6000003814697
80000,25.2999992370605,42.7999992370606,0.699999988079071
160000,0.699999988079071,0.699999988079071,135.100006103516
240000,102.5,0.800000011920929,140.300003051758
320000,89.6999969482422,264.299987792969,6.69999980926514
400000,3.09999990463257,53.5999984741211,93.8000030517578
480000,16,1.10000002384186,1.70000004768372
560000,2,94.5,93.8000030517578
640000,239.600006103516,10.8000001907349,295.600006103516
720000,12.3999996185303,42.4000015258789,94.1999969482422
800000,31.3999996185303,2.70000004768372,289.200012207031
880000,42.5999984741211,43,202.100006103516
960000,1.89999997615814,188.100006103516,66
1040000,8.39999961853027,148.199996948242,175.199996948242
1120000,118.599998474121,306.299987792969,406.899993896484
1200000,174.5,93.8000030517578,220.300003051758
1280000,1.70000004768372,113.400001525879,432.100006103516
1360000,209.5,427.100006103516,163.699996948242
1440000,268.700012207031,347.299987792969,247.5
1520000,202.899993896484,203.300003051758,330.399993896484
1600000,102.300003051758,394,494.100006103516
1680000,101.900001525879,519.599975585938,621.799987792969
1760000,193.300003051758,460.299987792969,471.899993896484
1840000,118,320.399993896484,369.700012207031
1920000,128.5,666.799987792969,583.900024414062
2000000,110,579.299987792969,574.599975585938
2080000,120.099998474121,280.899993896484,486
2160000,407.899993896484,491.100006103516,570.700012207031
2240000,285.100006103516,448.5,749.200012207031
2320000,97.5999984741211,321.5,659.700012207031
2400000,386.299987792969,350.200012207031,632.200012207031
2480000,13.1000003814697,608.599975585938,739
2560000,593.200012207031,489.600006103516,670.200012207031
2640000,388.799987792969,510.399993896484,614
2720000,165.5,654.400024414062,578.200012207031
2800000,227.300003051758,742.5,717.299987792969
2880000,546.700012207031,782,653.900024414063
2960000,387.899993896484,535.400024414063,576.599975585938
