step,seed2,seed1,seed0
0,7.25251865386963,7.93818807601929,5.71256303787231
40000,5.16613960266113,10.0670022964478,8.83592224121094
80000,12.623815536499,14.0365829467773,21.7690811157227
120000,42.5452575683594,20.7918739318848,48.0086326599121
160000,67.9006195068359,35.3341064453125,55.7831802368164
200000,85.3909759521484,29.3478736877441,40.9278678894043
240000,76.8085327148438,54.4736099243164,51.2849617004395
280000,82.255973815918,61.7979736328125,49.0690841674805
320000,101.759613037109,59.7499504089356,101.563934326172
360000,111.080604553223,63.8508682250977,146.805068969727
400000,160.738876342773,120.456436157227,103.945693969727
440000,194.610549926758,182.337493896484,145.637619018555
480000,177.995040893555,191.472351074219,181.862152099609
520000,243.292434692383,203.137542724609,207.331146240234
560000,277.063293457031,276.711456298828,233.843048095703
600000,289.184753417969,271.858337402344,292.121948242188
640000,335.165283203125,304.347595214844,296.021026611328
680000,380.279663085937,343.745819091797,264.160491943359
720000,431.636322021484,340.111145019531,262.753051757812
760000,359.395080566406,319.425476074219,306.980621337891
800000,390.004638671875,372.011077880859,350.967987060547
840000,393.687042236328,430.895904541016,299.845367431641
880000,435.223480224609,440.670654296875,363.574157714844
920000,434.041656494141,461.701354980469,416.914642333984
960000,569.246643066406,462.477203369141,404.651336669922
1000000,481.491943359375,418.96533203125,430.325775146484
1040000,540.597534179688,445.643157958984,428.056304931641
1080000,561.670471191406,512.485290527344,413.705322265625
1120000,498.274810791016,432.902770996094,516.542236328125
1160000,439.757873535156,492.0244140625,476.531402587891
1200000,483.110290527344,424.261871337891,516.004943847656
1240000,535.063598632813,520.614624023438,410.489654541016
1280000,529.224182128906,482.897125244141,476.618316650391
1320000,401.255187988281,549.104736328125,481.070159912109
1360000,464.981536865234,426.863586425781,531.601989746094
1400000,585.219848632813,462.437561035156,423.145751953125
1440000,595.772644042969,449.390533447266,479.505920410156
1480000,520.264831542969,563.019897460937,574.740356445313
1520000,605.880981445312,535.770690917969,533.402709960938
1560000,551.194213867188,482.372497558594,565.36669921875
1600000,566.798278808594,556.306640625,504.852966308594
1640000,500.728820800781,479.233093261719,529.265441894531
1680000,536.942016601563,560.127075195313,504.818695068359
1720000,622.002380371094,584.482971191406,569.800598144531
1760000,536.393798828125,561.301391601563,595.327026367188
1800000,502.706939697266,467.9130859375,591.025268554688
1840000,635.704223632813,500.1669921875,544.871704101563
1880000,594.566772460938,529.333679199219,615.927795410156
1920000,415.244079589844,628.388000488281,564.502990722656
1960000,551.158935546875,538.615844726563,614.484619140625
2000000,613.243103027344,555.111022949219,588.146911621094
2040000,509.914459228516,567.918029785156,564.456909179688
2080000,603.742553710937,571.679626464844,657.710021972656
2120000,654.249877929688,551.80224609375,557.170288085938
2160000,598.764892578125,552.486206054688,587.715698242188
2200000,523.753112792969,559.846801757813,480.603118896484
2240000,545.788208007813,621.386413574219,660.76220703125
2280000,670.840698242187,570.842895507812,563.894653320313
2320000,543.141296386719,612.751586914063,635.157836914063
2360000,664.411254882813,487.620910644531,544.532836914063
2400000,642.501159667969,594.319946289063,735.387451171875
2440000,597.171936035156,603.859191894531,473.758697509766
2480000,614.829162597656,489.681488037109,636.896362304688
2520000,668.878295898438,594.837951660156,687.618347167969
2560000,701.721557617188,560.704223632813,643.928344726563
2600000,716.885925292969,546.035766601563,696.301086425781
2640000,644.705017089844,523.604125976563,623.595825195313
2680000,667.388305664062,626.800659179688,664.087036132813
2720000,653.818664550781,585.491027832031,667.74658203125
2760000,672.365966796875,694.378295898438,618.174438476563
2800000,738.498901367188,649.315246582031,623.678833007812
2840000,669.87060546875,586.496032714844,751.56689453125
2880000,458.9453125,536.887268066406,695.777404785156
2920000,691.218811035156,596.306823730469,710.007019042969
2960000,683.913269042969,669.674133300781,647.150512695313
3000000,774.211853027344,679.800048828125,699.850341796875
3040000,677.275085449219,526.022644042969,644.401123046875
3080000,723.218811035156,659.162170410156,735.546508789063
3120000,682.473083496094,624.618408203125,709.411560058594
3160000,754.673645019531,663.370544433594,739.102416992187
3200000,578.662658691406,668.018371582031,755.633361816406
3240000,757.440795898438,677.805053710938,717.443237304687
3280000,738.247192382813,630.166137695313,779.646545410156
3320000,697.366882324219,685.226867675781,763.371704101563
3360000,759.753173828125,628.475952148438,745.619750976563
3400000,660.890075683594,680.035461425781,732.053100585938
3440000,673.770141601563,667.48193359375,762.321533203125
3480000,681.063598632813,693.929748535156,723.538146972656
3520000,661.104675292969,705.235473632813,702.716979980469
3560000,716.91064453125,542.487487792969,750.117065429687
3600000,704.347900390625,648.398681640625,733.901672363281
3640000,726.013854980469,723.689392089844,805.29541015625
3680000,688.196166992188,719.328308105469,618.490844726562
3720000,653.566650390625,758.475708007813,796.556945800781
3760000,659.19921875,690.04345703125,759.236450195313
3800000,689.083801269531,717.309753417969,761.372924804688
3840000,745.711486816406,718.77294921875,779.287658691406
3880000,787.961303710938,731.656005859375,793.800476074219
3920000,782.236328125,702.747131347656,754.994750976563
3960000,751.021118164063,726.618286132813,724.166564941406
4000000,754.443725585938,753.473266601563,784.676147460938
4040000,811.779479980469,590.365173339844,729.717529296875
4080000,661.350341796875,793.914428710938,758.651184082031
4120000,827.639343261719,732.873413085938,690.296142578125
4160000,806.760314941406,747.99755859375,725.767028808594
4200000,771.193237304688,770.192260742188,735.79150390625
4240000,741.047973632813,715.134582519531,785.369750976563
4280000,731.667114257813,787.528198242188,778.492126464844
4320000,777.411926269531,773.685485839844,773.456909179687
4360000,730.448181152344,581.775634765625,773.957946777344
4400000,772.931335449219,697.334106445313,781.909973144531
4440000,769.793762207031,682.286804199219,779.364074707031
4480000,800.622924804688,679.665283203125,729.7373046875
4520000,821.652954101563,632.049987792969,748.73291015625
4560000,849.0390625,550.65185546875,798.275207519531
4600000,776.168579101563,743.187622070313,763.390930175781
4640000,795.200805664063,761.403442382813,777.830078125
4680000,817.549560546875,746.475463867187,749.097045898438
4720000,818.557495117187,707.814270019531,727.873901367188
4760000,830.050476074219,642.485961914062,750.045593261719
4800000,823.557739257813,695.707153320313,756.126586914063
4840000,805.655334472656,680.567565917969,745.291198730469
4880000,832.155456542969,744.711791992188,686.748657226562
4920000,850.927062988281,668.633544921875,741.111450195313
4960000,798.969848632813,643.5732421875,694.041015625
5000000,787.265197753906,694.581298828125,767.0751953125
