step,seed0,seed2,seed1
0,265.600006103516,144.699996948242,180
40000,47.5,100,269
80000,200,496,110.300003051758
120000,296.299987792969,314.600006103516,297
160000,308.299987792969,588.400024414063,288.899993896484
200000,192.600006103516,183,100
240000,405.700012207031,487.700012207031,695.599975585938
280000,392.299987792969,558.799987792969,782.599975585937
320000,738.700012207031,438.399993896484,297.700012207031
360000,680.400024414063,465,659.799987792969
400000,469.5,396.100006103516,679.200012207031
440000,678.5,591.299987792969,711.099975585938
480000,684.400024414063,664.200012207031,882.599975585937
520000,390.600006103516,741.5,680.5
560000,758.599975585938,484.799987792969,748
600000,671.400024414062,596.400024414062,587.400024414063
640000,596.700012207031,680.5,880.400024414062
680000,606.900024414063,586.200012207031,682.200012207031
720000,572.700012207031,560.099975585938,676.5
760000,957.599975585937,733,771.299987792969
800000,773.599975585938,866.200012207031,763.299987792969
840000,754.299987792969,885.200012207031,787.599975585938
880000,878.299987792969,860.599975585938,991.5
920000,885.599975585938,957.900024414063,873.5
960000,966.400024414063,876.099975585938,946.099975585937
1000000,872.599975585938,869.900024414063,987.099975585937
1040000,973,868.200012207031,839.299987792969
1080000,857.5,852.299987792969,737
1120000,944.299987792969,788.900024414063,982.5
1160000,878.099975585937,976.200012207031,887.099975585937
1200000,766.400024414063,981.400024414062,974
1240000,961.5,883.400024414063,984
1280000,977.599975585938,981.900024414063,994.5
1320000,980.900024414063,972,978.700012207031
1360000,976.599975585938,992.099975585938,880.700012207031
1400000,887.799987792969,987.5,892.099975585938
1440000,978.599975585938,774.200012207031,989.700012207031
1480000,987.599975585938,879.5,975.200012207031
1520000,981.799987792969,973.200012207031,971.799987792969
1560000,890,884.700012207031,973.200012207031
1600000,980.799987792969,976.5,980.900024414063
1640000,982.400024414063,964.799987792969,986.200012207031
1680000,972.799987792969,983.900024414062,885.599975585938
1720000,972.900024414063,879.700012207031,981.200012207031
1760000,968.200012207031,989.5,981.099975585938
1800000,978.099975585937,969.799987792969,919.900024414063
1840000,887.5,978.5,880.700012207031
1880000,884.799987792969,980.200012207031,974.299987792969
1920000,968.900024414062,981.5,888.400024414062
1960000,979.700012207031,958.299987792969,979.700012207031
2000000,984.799987792969,982.200012207031,885.400024414063
2040000,980.5,986.5,985.5
2080000,880.299987792969,984.599975585937,986.200012207031
2120000,964.200012207031,974.299987792969,964.799987792969
2160000,985.5,989.5,975.5
2200000,985.900024414062,874.299987792969,983
2240000,979.299987792969,978.099975585937,960.299987792969
2280000,988.400024414062,983.799987792969,985.200012207031
2320000,876.700012207031,982.700012207031,984.5
2360000,986.099975585938,881.5,975.599975585937
2400000,974.900024414063,889.200012207031,890.400024414063
2440000,972.099975585937,979.700012207031,992.5
2480000,979.799987792969,885.299987792969,983.5
2520000,985.299987792969,891,983.599975585937
2560000,984.299987792969,981.599975585938,886
2600000,979.400024414062,984.400024414063,880.900024414063
2640000,971.200012207031,983.099975585938,885.599975585938
2680000,888,887.5,987.200012207031
2720000,985.700012207031,984.5,887.400024414063
2760000,970,978.099975585937,983.5
2800000,984.799987792969,982.700012207031,983.599975585937
2840000,987.200012207031,882,979
2880000,879.599975585938,878.099975585937,877.799987792969
2920000,975.599975585937,980.599975585938,983.299987792969
2960000,979.599975585938,966.200012207031,954.900024414063
3000000,872,982.599975585937,890
3040000,987.700012207031,983.599975585937,784.799987792969
3080000,903.299987792969,985.400024414063,980.700012207031
3120000,980.900024414063,981.099975585938,884.5
3160000,794.799987792969,983.200012207031,986.299987792969
3200000,988.599975585938,871.900024414063,978.799987792969
3240000,876.799987792969,979.700012207031,986.700012207031
3280000,986.900024414063,985.200012207031,983.099975585938
3320000,856.900024414063,885.900024414062,984.299987792969
3360000,979.400024414062,890.200012207031,733.599975585938
3400000,982.799987792969,980.700012207031,984.099975585938
3440000,926.200012207031,981.799987792969,936.799987792969
3480000,980.799987792969,986.5,981.099975585938
3520000,979,971.099975585937,985.099975585938
3560000,986.099975585938,983.700012207031,985.5
3600000,969.299987792969,942.400024414063,885.200012207031
3640000,977.599975585938,990.299987792969,983.099975585938
3680000,983.5,883.400024414063,950.200012207031
3720000,987.799987792969,982.700012207031,985.599975585938
3760000,881,981.700012207031,885.400024414063
3800000,892.299987792969,985.200012207031,985.799987792969
3840000,973.700012207031,978.299987792969,790.299987792969
3880000,981.400024414062,987.099975585937,974.599975585937
3920000,983.200012207031,987.5,888.099975585937
3960000,894.5,982,983.200012207031
4000000,943.799987792969,984.200012207031,985.299987792969
