step,seed2,seed1,seed0
0,6.26521587371826,9.97832870483398,3.99534225463867
80000,108.113868713379,9.26223182678223,99.6406707763672
160000,206.362228393555,186.783615112305,154.644912719727
240000,336.746887207031,334.332824707031,195.312042236328
320000,335.684967041016,388.098205566406,475.725158691406
400000,341.804412841797,411.149475097656,408.336822509766
480000,292.694122314453,479.968444824219,402.155731201172
560000,415.6728515625,511.870697021484,479.777191162109
640000,416.84375,612.165893554688,538.869506835938
720000,607.607116699219,610.504089355469,378.566589355469
800000,414.458587646484,635.076904296875,476.219482421875
880000,414.560302734375,463.558532714844,457.710998535156
960000,359.418701171875,525.603271484375,419.08349609375
1040000,563.422546386719,293.455352783203,473.821868896484
1120000,359.335845947266,438.288665771484,514.814575195313
1200000,524.913757324219,486.96435546875,491.275726318359
1280000,518.591369628906,655.624633789062,387.113098144531
1360000,494.364074707031,526.72607421875,511.282775878906
1440000,563.860229492188,528.368103027344,405.889556884766
1520000,440.505615234375,542.661315917969,580.469116210938
1600000,552.83447265625,549.06298828125,437.047912597656
1680000,302.336364746094,637.425720214844,532.570495605469
1760000,483.396240234375,541.273254394531,591.305053710938
1840000,513.117309570313,552.324401855469,506.404632568359
1920000,521.880859375,447.449157714844,573.693542480469
2000000,523.312377929688,480.451232910156,476.915130615234
2080000,606.24365234375,456.639312744141,588.962951660156
2160000,534.888854980469,618.779418945313,482.157623291016
2240000,481.701080322266,568.485168457031,559.072814941406
2320000,509.98291015625,583.73876953125,520.723999023438
2400000,582.161071777344,557.114990234375,484.444763183594
2480000,504.303802490234,572.470764160156,586.365905761719
2560000,472.443664550781,457.100433349609,472.040679931641
2640000,562.129516601563,538.006713867188,541.499633789063
2720000,438.245422363281,561.577514648438,474.316162109375
2800000,584.463562011719,438.669586181641,589.508666992188
2880000,620.833068847656,612.814331054688,503.820739746094
2960000,548.230285644531,521.979858398437,566.718872070313
3040000,559.045227050781,571.075256347656,522.999328613281
3120000,487.700927734375,575.998168945312,443.27587890625
3200000,507.490325927734,551.563232421875,613.467712402344
3280000,363.393676757812,615.568725585938,552.936584472656
3360000,606.191528320313,604.482788085938,512.058776855469
3440000,520.033813476563,605.45849609375,506.224945068359
3520000,492.979919433594,606.783386230469,554.383850097656
3600000,536.866638183594,655.396118164063,598.661193847656
3680000,446.655456542969,442.057769775391,433.395172119141
3760000,634.649047851562,453.532379150391,555.993774414063
3840000,611.45068359375,620.091674804688,509.484802246094
3920000,489.045715332031,468.337463378906,624.633422851563
4000000,612.5732421875,518.096618652344,557.297607421875
