step,seed2,seed1,seed0
0,240.849090576172,59.0111885070801,152.422653198242
80000,344.445190429687,183.163177490234,317.494079589844
160000,955.974304199219,818.56005859375,788.793334960937
240000,945.3681640625,960.623413085938,958.259155273437
320000,946.457885742188,926.109252929687,939.602722167969
400000,959.428344726562,946.857604980469,955.398559570313
480000,924.82470703125,942.217102050781,947.039184570312
560000,953.471313476562,948.35205078125,947.588195800781
640000,970.665710449219,923.535339355469,954.586120605469
720000,961.947570800781,949.081665039063,958.626342773438
800000,891.901550292969,954.037292480469,965.984008789063
880000,948.843933105469,962.146179199219,958.599914550781
960000,946.946655273437,947.444458007812,956.6357421875
1040000,960.069152832031,961.685241699219,956.708190917969
1120000,938.214050292969,954.813293457031,944.476196289063
1200000,963.528625488281,958.75390625,957.266418457031
1280000,936.888793945312,927.107116699219,963.7568359375
1360000,941.318481445313,939.834167480469,958.537292480469
1440000,953.546020507813,971.118835449219,969.783874511719
1520000,969.884643554687,952.778442382813,946.911804199219
1600000,962.58935546875,956.827514648438,961.647827148438
1680000,952.276733398437,964.302551269531,961.452453613281
1760000,974.535522460937,970.251586914062,964.932922363281
1840000,964.552429199219,959.025756835938,955.608764648438
1920000,953.202514648438,956.178405761719,960.765747070312
2000000,964.625854492187,970.897583007812,961.376586914063
2080000,945.639038085938,958.028625488281,950.190307617187
2160000,973.898620605469,972.431335449219,956.02978515625
2240000,961.704406738281,966.817199707031,971.660827636719
2320000,970.708679199219,958.153137207031,963.471374511719
2400000,954.957214355469,951.215209960938,966.235473632812
2480000,965.629760742188,952.894897460937,963.511535644531
2560000,971.811889648438,969.684387207031,959.122680664063
2640000,963.6142578125,967.1787109375,971.186706542969
2720000,954.196166992188,954.266784667969,968.327758789063
2800000,971.19287109375,965.320617675781,961.54638671875
2880000,959.030456542969,965.638061523438,976.272583007813
2960000,967.206909179687,959.765258789063,958.830078125
3040000,970.980102539063,957.300476074219,976.533996582031
3120000,973.188659667969,968.595031738281,971.304809570312
3200000,976.887512207031,959.778930664062,978.350402832031
3280000,969.775573730469,960.945983886719,969.059387207031
3360000,965.615417480469,968.719543457031,971.930297851563
3440000,972.018249511719,967.454895019531,955.414733886719
3520000,969.399230957031,973.179992675781,974.738891601563
3600000,972.010375976562,974.463256835938,966.630249023438
3680000,967.299133300781,965.75048828125,959.316040039063
3760000,972.039672851563,964.742309570313,963.140258789062
3840000,975.516418457031,970.292297363281,947.421508789063
3920000,968.138671875,971.47216796875,948.44482421875
4000000,967.549499511719,960.315124511719,963.738098144531
