step,seed2,seed1,seed0
0,8.96748542785645,12.8447856903076,11.8571062088013
80000,678.957641601563,618.526733398438,608.226867675781
160000,704.962646484375,735.826843261719,749.720092773438
240000,741.308227539063,829.40966796875,818.597351074219
320000,834.276000976563,837.839660644531,892.116088867187
400000,888.934692382813,818.603576660156,859.442565917969
480000,861.628112792969,886.411010742187,767.327331542969
560000,806.093200683594,862.477661132813,614.662963867188
640000,897.410522460937,884.242370605469,782.720092773438
720000,850.634643554688,872.603820800781,900.882690429688
800000,866.0185546875,826.662292480469,898.935180664063
880000,722.361877441406,848.052612304688,900.734985351563
960000,903.514770507812,869.196960449219,882.541137695313
1040000,877.352722167969,824.884460449219,878.437377929687
1120000,909.4794921875,800.078491210937,905.770202636719
1200000,779.707336425781,854.008422851562,905.684936523438
1280000,899.206176757813,906.551574707031,860.434875488281
1360000,911.676391601563,826.400695800781,850.403503417969
1440000,905.396850585938,846.801940917969,876.615356445313
1520000,895.167846679687,890.911010742187,754.990905761719
1600000,853.084594726563,873.114074707031,897.527221679687
1680000,911.429321289062,877.272766113281,906.518920898438
1760000,908.789184570312,903.881042480469,907.237121582031
1840000,877.662780761719,773.978881835938,895.000366210937
1920000,896.170043945313,884.329284667969,914.848937988281
2000000,903.517211914063,802.367492675781,913.537109375
2080000,891.516296386719,883.430297851563,911.734008789063
2160000,840.819152832031,873.387390136719,917.873901367187
2240000,916.7109375,828.555297851563,913.26220703125
2320000,876.531372070312,903.6025390625,911.971374511719
2400000,913.682922363281,901.849975585938,912.034851074219
2480000,874.979675292969,894.48291015625,909.5205078125
2560000,916.370910644531,908.707397460938,897.207641601563
2640000,886.668273925781,901.228393554688,917.818725585938
2720000,895.316223144531,904.9599609375,916.323120117188
2800000,804.535522460938,902.267456054688,892.237976074219
2880000,834.116516113281,786.958251953125,913.556945800781
2960000,915.464660644531,876.629089355469,913.616027832031
3040000,908.248046875,858.635437011719,912.556823730469
3120000,918.956909179687,906.269897460938,742.960327148438
3200000,884.054565429688,841.203247070312,893.567993164062
3280000,867.960571289063,899.265502929688,915.71337890625
3360000,903.774291992188,840.096313476563,913.46240234375
3440000,884.673828125,851.003234863281,882.921020507813
3520000,911.9111328125,884.635925292969,914.642272949219
3600000,906.320983886719,855.17578125,914.624206542969
3680000,898.986511230469,902.74169921875,918.4951171875
3760000,908.9677734375,874.080932617188,856.586547851563
3840000,865.893432617188,659.041137695313,918.157897949219
3920000,908.582824707031,841.96923828125,916.086120605469
4000000,907.975769042969,850.940734863281,911.4443359375
