step,seed3,seed4,seed2,seed1,seed0
0,9.8892993927002,11.2814416885376,13.9535293579102,13.3580732345581,12.5336198806763
80000,88.6182479858399,82.5617523193359,82.4231796264649,64.7974624633789,68.8487701416016
160000,109.408348083496,91.4598541259766,56.2732162475586,58.6354141235352,75.3743896484375
240000,165.841751098633,91.8361053466797,112.670547485352,72.1487731933594,90.7170257568359
320000,169.448852539063,134.022430419922,162.863220214844,79.1062622070313,81.2818222045899
400000,147.463256835938,136.603393554688,166.128829956055,75.7395553588867,111.783248901367
480000,145.676239013672,137.47737121582,102.562355041504,104.497840881348,125.778396606445
560000,132.074111938477,112.300521850586,120.924209594727,75.5903930664063,112.619422912598
640000,131.183563232422,102.389671325684,107.786460876465,77.6529083251953,123.166542053223
720000,118.25602722168,97.9103088378906,96.2094650268555,79.6135711669922,148.057250976563
800000,91.8023300170898,109.890686035156,109.791175842285,100.428001403809,127.698936462402
880000,76.3364944458008,101.136825561523,99.6500930786133,91.6202163696289,105.152114868164
960000,87.8040390014649,130.69189453125,109.403015136719,66.1963043212891,123.040878295898
1040000,110.665306091309,157.443328857422,101.528793334961,98.4960403442383,136.265579223633
1120000,130.181671142578,144.366744995117,116.020004272461,98.7703094482422,139.240798950195
1200000,99.3333892822266,152.955444335938,121.522109985352,90.5521240234375,133.120269775391
1280000,106.542098999023,151.570770263672,108.424758911133,81.5754547119141,107.426879882813
1360000,111.397850036621,152.979080200195,115.624534606934,90.6969528198242,109.093460083008
1440000,123.882118225098,144.648590087891,114.674514770508,117.30655670166,102.012725830078
1520000,118.068984985352,65.8295135498047,119.623657226563,88.0653610229492,106.62126159668
1600000,113.851173400879,83.1490249633789,114.017028808594,133.421844482422,114.852188110352
1680000,120.871383666992,71.5583648681641,120.195594787598,127.982986450195,116.666664123535
1760000,111.682739257813,74.8782043457031,67.0353240966797,87.808349609375,109.645225524902
1840000,123.490028381348,72.6544189453125,108.280822753906,98.4932022094727,124.303443908691
1920000,117.151931762695,62.1948776245117,114.965232849121,107.108169555664,103.285377502441
2000000,144.075286865234,69.6883316040039,90.0507736206055,121.919082641602,123.51554107666
2080000,126.685569763184,59.144645690918,121.391090393066,63.7830276489258,131.736801147461
2160000,128.762191772461,93.4162750244141,131.073638916016,138.365570068359,155.953399658203
2240000,110.806396484375,79.6500396728516,90.8271255493164,134.637649536133,131.853973388672
2320000,116.1533203125,83.8229446411133,132.431854248047,121.957176208496,133.694900512695
2400000,116.427505493164,77.9780731201172,118.361831665039,125.983932495117,131.926666259766
2480000,113.003173828125,76.0973968505859,134.696197509766,131.444839477539,135.552673339844
2560000,77.6056060791016,95.5482788085937,120.947082519531,130.387481689453,126.788864135742
2640000,118.29207611084,147.443313598633,159.772308349609,124.573181152344,111.428939819336
2720000,43.0555725097656,166.121307373047,99.7282867431641,141.023849487305,129.318237304688
2800000,97.6261367797852,171.704391479492,53.9409599304199,116.300941467285,137.049057006836
2880000,116.476722717285,152.981918334961,85.7546997070313,117.572647094727,131.424591064453
2960000,93.2116546630859,129.667327880859,87.8110580444336,105.973388671875,114.529739379883
