step,seed4,seed3,seed2,seed1,seed0
0,0,5.40000009536743,0,0,0
80000,513.099975585938,14,4.19999980926514,17.5,0
160000,833.400024414063,82.9000015258789,4.59999990463257,10,20.7999992370605
240000,789.200012207031,549.700012207031,5.19999980926514,41,0
320000,738.299987792969,810.799987792969,1.5,342.700012207031,1.79999995231628
400000,817.900024414062,814.299987792969,0,558.400024414063,0
480000,778.599975585938,739.5,1.89999997615814,784.400024414063,3.09999990463257
560000,762.5,824.799987792969,0,810,1.39999997615814
640000,879.200012207031,844.099975585938,2.29999995231628,861.799987792969,2.79999995231628
720000,835.299987792969,855.400024414062,0,824.400024414063,2
800000,854.700012207031,799.5,0,726.200012207031,0
880000,864,810.200012207031,0,858.400024414063,3.5
960000,767.799987792969,846.900024414063,0,820.099975585937,2.79999995231628
1040000,871.599975585938,826.200012207031,1.10000002384186,842.400024414063,5.09999990463257
1120000,834.799987792969,789.299987792969,0,847.700012207031,3.40000009536743
1200000,804.700012207031,889.700012207031,0,842.400024414063,11.1999998092651
1280000,878.400024414063,848.599975585938,0.699999988079071,799.5,0
1360000,842.900024414062,862.599975585938,0,755.700012207031,6.69999980926514
1440000,800.700012207031,819.700012207031,1.89999997615814,821.700012207031,0.899999976158142
1520000,829.099975585937,836.099975585938,0,846.799987792969,0
1600000,716.799987792969,860.299987792969,0,811.200012207031,2.70000004768372
1680000,825,813.700012207031,0,754.099975585938,9.89999961853027
1760000,824.599975585937,757.5,0,826.099975585938,8.89999961853027
1840000,796.200012207031,757.200012207031,1.70000004768372,879,19
1920000,778.700012207031,825.900024414062,2,839.599975585938,4.80000019073486
2000000,785.799987792969,713.400024414063,0.400000005960465,846.700012207031,11.1000003814697
2080000,800.900024414062,850.099975585938,1.20000004768372,787.599975585938,0
2160000,835.5,898.400024414062,3.5,802.799987792969,3.29999995231628
2240000,833.599975585937,816.5,0,832.099975585938,0
2320000,776.900024414063,788.299987792969,0.600000023841858,859.099975585938,0
2400000,745.299987792969,863.700012207031,0,800.700012207031,21.7999992370605
2480000,824.900024414063,873.099975585938,0,785.900024414063,0
2560000,799.900024414063,837.200012207031,0,890.400024414063,0
2640000,783.599975585938,844.200012207031,0.899999976158142,821.299987792969,0
2720000,798.700012207031,855.700012207031,0,831.900024414063,0
2800000,792.299987792969,803.099975585937,0,765.5,5.80000019073486
2880000,818.700012207031,708.5,1.60000002384186,857.400024414063,0
2960000,827.400024414063,809.599975585937,0,803.200012207031,0
