step,seed4,seed3,seed2,seed1,seed0
1920000,232.483352661133,242.994094848633,215.007522583008,480.167327880859,469.583679199219
1960000,222.581497192383,244.854904174805,222.126907348633,520.584106445313,458.581787109375
2000000,238.329803466797,231.151489257812,218.607498168945,483.307373046875,464.330627441406
2040000,248.507614135742,229.304931640625,211.878829956055,502.830902099609,436.551422119141
2080000,259.567718505859,281.027313232422,196.588943481445,505.04150390625,451.652191162109
2120000,226.661087036133,273.662689208984,215.571929931641,498.435455322266,455.456939697266
2160000,246.206146240234,252.566192626953,215.649856567383,490.693511962891,465.183776855469
2200000,246.955902099609,250.780685424805,187.112152099609,509.573638916016,491.922180175781
2240000,217.715698242187,205.593460083008,220.256393432617,513.251770019531,468.501892089844
2280000,211.140258789062,233.82373046875,215.293182373047,502.240539550781,470.864837646484
2320000,245.789459228516,247.042236328125,222.870483398437,481.398742675781,474.3037109375
2360000,247.755737304688,246.886352539062,227.659103393555,464.851135253906,479.377258300781
2400000,243.599563598633,269.196472167969,222.389038085937,524.345703125,489.486572265625
2440000,222.978393554687,228.761306762695,220.48356628418,518.253295898438,462.722473144531
2480000,264.152404785156,114.467651367188,211.764770507812,521.196655273438,461.392761230469
2520000,251.229583740234,218.2021484375,200.777557373047,493.351470947266,447.363098144531
2560000,269.279876708984,229.834259033203,210.947952270508,514.149536132813,491.217102050781
2600000,262.551971435547,220.313232421875,213.865814208984,526.567993164062,488.544128417969
2640000,251.811767578125,229.149215698242,213.025634765625,523.2294921875,483.828704833984
2680000,275.444061279297,266.095001220703,210.80143737793,495.990875244141,459.796936035156
2720000,295.668823242187,196.456024169922,210.983154296875,519.813232421875,472.273345947266
2760000,226.185348510742,216.906204223633,202.231491088867,477.848541259766,493.792144775391
2800000,283.592590332031,225.89323425293,184.448028564453,499.127288818359,461.422943115234
2840000,218.388626098633,205.371459960937,196.887573242188,500.918121337891,500.770263671875
2880000,286.049682617187,214.931854248047,179.433853149414,491.817474365234,491.532409667969
2920000,254.472457885742,232.074508666992,197.802581787109,538.766235351563,469.437316894531
2960000,264.204925537109,233.483154296875,208.694137573242,513.280822753906,469.801513671875
3000000,242.595016479492,196.510879516602,210.592376708984,519.092956542969,458.693450927734
